Date,Machine,Shift,Units_Produced,Defects,Downtime_Min,Yield
2025-08-23 21:00:00,M04,Day,197,6,15,96.95431472081218
2025-08-23 22:00:00,M02,Night,73,8,46,89.04109589041096
2025-08-23 23:00:00,M03,Night,174,2,8,98.85057471264368
2025-08-24 00:00:00,M02,Night,167,9,21,94.61077844311377
2025-08-24 01:00:00,M01,Day,129,4,54,96.89922480620154
2025-08-24 02:00:00,M03,Day,143,2,43,98.6013986013986
2025-08-24 03:00:00,M01,Day,114,4,39,96.49122807017544
2025-08-24 04:00:00,M01,Day,137,9,44,93.43065693430657
2025-08-24 05:00:00,M04,Day,137,0,36,100.0
2025-08-24 06:00:00,M02,Day,194,3,13,98.4536082474227
2025-08-24 07:00:00,M03,Night,175,5,15,97.14285714285714
2025-08-24 08:00:00,M01,Night,138,1,42,99.27536231884058
2025-08-24 09:00:00,M01,Day,110,6,19,94.54545454545455
2025-08-24 10:00:00,M03,Night,64,7,43,89.0625
2025-08-24 11:00:00,M01,Night,143,0,14,100.0
2025-08-24 12:00:00,M04,Day,100,3,55,97.0
2025-08-24 13:00:00,M04,Day,76,3,43,96.05263157894737
2025-08-24 14:00:00,M04,Night,123,4,25,96.7479674796748
2025-08-24 15:00:00,M04,Day,110,3,8,97.27272727272728
2025-08-24 16:00:00,M01,Day,80,8,0,90.0
2025-08-24 17:00:00,M03,Night,61,6,34,90.1639344262295
2025-08-24 18:00:00,M03,Day,95,1,43,98.94736842105263
2025-08-24 19:00:00,M03,Night,81,0,19,100.0
2025-08-24 20:00:00,M03,Night,110,8,44,92.72727272727272
2025-08-24 21:00:00,M02,Night,95,0,54,100.0
2025-08-24 22:00:00,M03,Night,134,5,5,96.26865671641791
2025-08-24 23:00:00,M02,Night,129,1,41,99.2248062015504
2025-08-25 00:00:00,M02,Day,184,3,9,98.36956521739131
2025-08-25 01:00:00,M04,Day,53,5,47,90.56603773584906
2025-08-25 02:00:00,M02,Day,101,4,58,96.03960396039604
2025-08-25 03:00:00,M01,Day,161,5,32,96.8944099378882
2025-08-25 04:00:00,M02,Night,85,2,15,97.6470588235294
2025-08-25 05:00:00,M04,Night,103,4,35,96.11650485436894
2025-08-25 06:00:00,M02,Day,168,1,5,99.40476190476191
2025-08-25 07:00:00,M01,Night,176,6,18,96.5909090909091
2025-08-25 08:00:00,M01,Day,66,2,30,96.96969696969697
2025-08-25 09:00:00,M01,Day,124,0,1,100.0
2025-08-25 10:00:00,M04,Day,154,7,17,95.45454545454545
2025-08-25 11:00:00,M04,Night,199,7,41,96.4824120603015
2025-08-25 12:00:00,M03,Night,166,2,27,98.79518072289156
2025-08-25 13:00:00,M04,Night,92,6,59,93.47826086956522
2025-08-25 14:00:00,M01,Night,161,8,3,95.03105590062113
2025-08-25 15:00:00,M01,Day,164,7,0,95.73170731707317
2025-08-25 16:00:00,M04,Night,76,2,46,97.36842105263158
2025-08-25 17:00:00,M02,Night,86,1,41,98.83720930232558
2025-08-25 18:00:00,M04,Night,95,9,49,90.52631578947368
2025-08-25 19:00:00,M04,Day,162,6,15,96.29629629629629
2025-08-25 20:00:00,M01,Day,84,6,44,92.85714285714286
2025-08-25 21:00:00,M03,Night,181,8,57,95.58011049723757
2025-08-25 22:00:00,M01,Night,129,4,46,96.89922480620154
2025-08-25 23:00:00,M03,Night,129,3,1,97.67441860465115
2025-08-26 00:00:00,M01,Night,170,7,51,95.88235294117648
2025-08-26 01:00:00,M04,Day,196,3,35,98.46938775510205
2025-08-26 02:00:00,M01,Night,171,3,0,98.24561403508771
2025-08-26 03:00:00,M01,Night,130,1,38,99.23076923076923
2025-08-26 04:00:00,M01,Night,199,0,22,100.0
2025-08-26 05:00:00,M04,Day,168,3,25,98.21428571428571
2025-08-26 06:00:00,M04,Day,107,6,10,94.39252336448598
2025-08-26 07:00:00,M04,Night,112,8,57,92.85714285714286
2025-08-26 08:00:00,M04,Night,149,8,41,94.63087248322147
2025-08-26 09:00:00,M03,Night,115,9,0,92.17391304347827
2025-08-26 10:00:00,M03,Night,194,0,10,100.0
2025-08-26 11:00:00,M02,Night,134,4,23,97.01492537313433
2025-08-26 12:00:00,M04,Day,186,6,9,96.7741935483871
2025-08-26 13:00:00,M03,Day,193,6,13,96.89119170984456
2025-08-26 14:00:00,M01,Day,172,9,13,94.76744186046511
2025-08-26 15:00:00,M04,Night,51,5,6,90.19607843137256
2025-08-26 16:00:00,M02,Day,155,9,22,94.19354838709677
2025-08-26 17:00:00,M02,Day,157,3,42,98.08917197452229
2025-08-26 18:00:00,M02,Day,121,2,21,98.34710743801654
2025-08-26 19:00:00,M01,Night,175,8,59,95.42857142857143
2025-08-26 20:00:00,M03,Night,106,9,35,91.50943396226415
2025-08-26 21:00:00,M01,Day,130,3,26,97.6923076923077
2025-08-26 22:00:00,M04,Night,190,7,55,96.3157894736842
2025-08-26 23:00:00,M02,Day,68,0,1,100.0
2025-08-27 00:00:00,M01,Day,56,6,38,89.28571428571429
2025-08-27 01:00:00,M01,Day,186,5,50,97.31182795698925
2025-08-27 02:00:00,M03,Day,103,0,45,100.0
2025-08-27 03:00:00,M03,Night,153,3,18,98.0392156862745
2025-08-27 04:00:00,M02,Night,135,4,6,97.03703703703704
2025-08-27 05:00:00,M01,Night,131,7,11,94.65648854961832
2025-08-27 06:00:00,M01,Night,110,3,2,97.27272727272728
2025-08-27 07:00:00,M03,Day,136,2,46,98.52941176470588
2025-08-27 08:00:00,M01,Night,51,1,4,98.0392156862745
2025-08-27 09:00:00,M01,Day,80,3,7,96.25
2025-08-27 10:00:00,M01,Night,82,9,13,89.02439024390245
2025-08-27 11:00:00,M03,Night,129,3,35,97.67441860465115
2025-08-27 12:00:00,M02,Night,60,9,6,85.0
2025-08-27 13:00:00,M04,Day,177,4,6,97.74011299435028
2025-08-27 14:00:00,M02,Day,184,6,49,96.73913043478261
2025-08-27 15:00:00,M04,Day,177,8,45,95.48022598870057
2025-08-27 16:00:00,M01,Day,80,1,31,98.75
2025-08-27 17:00:00,M02,Night,175,4,7,97.71428571428571
2025-08-27 18:00:00,M04,Day,96,9,57,90.625
2025-08-27 19:00:00,M03,Day,156,8,11,94.87179487179486
2025-08-27 20:00:00,M03,Night,68,2,9,97.05882352941177
2025-08-27 21:00:00,M02,Night,130,0,13,100.0
2025-08-27 22:00:00,M02,Day,172,1,8,99.4186046511628
2025-08-27 23:00:00,M01,Night,183,5,37,97.26775956284153
2025-08-28 00:00:00,M02,Day,156,4,29,97.43589743589743
2025-08-28 01:00:00,M01,Night,98,0,4,100.0
2025-08-28 02:00:00,M01,Day,122,0,0,100.0
2025-08-28 03:00:00,M03,Day,99,3,0,96.96969696969697
2025-08-28 04:00:00,M03,Day,130,3,56,97.6923076923077
2025-08-28 05:00:00,M04,Day,144,5,19,96.52777777777779
2025-08-28 06:00:00,M03,Day,61,5,48,91.80327868852459
2025-08-28 07:00:00,M03,Night,72,9,10,87.5
2025-08-28 08:00:00,M02,Day,103,5,25,95.14563106796116
2025-08-28 09:00:00,M03,Day,167,0,43,100.0
2025-08-28 10:00:00,M04,Day,108,9,2,91.66666666666666
2025-08-28 11:00:00,M02,Day,52,8,5,84.61538461538461
2025-08-28 12:00:00,M04,Day,107,6,42,94.39252336448598
2025-08-28 13:00:00,M03,Night,106,6,44,94.33962264150944
2025-08-28 14:00:00,M04,Night,194,6,10,96.90721649484536
2025-08-28 15:00:00,M02,Day,139,1,7,99.28057553956835
2025-08-28 16:00:00,M01,Night,104,1,28,99.03846153846155
2025-08-28 17:00:00,M04,Day,94,5,9,94.68085106382979
2025-08-28 18:00:00,M04,Night,50,6,33,88.0
2025-08-28 19:00:00,M02,Night,70,2,23,97.14285714285714
2025-08-28 20:00:00,M02,Day,70,3,45,95.71428571428572
2025-08-28 21:00:00,M04,Night,101,2,47,98.01980198019803
2025-08-28 22:00:00,M03,Night,131,6,16,95.41984732824427
2025-08-28 23:00:00,M04,Day,116,6,31,94.82758620689656
2025-08-29 00:00:00,M02,Day,162,3,10,98.14814814814815
2025-08-29 01:00:00,M01,Night,93,6,33,93.54838709677419
2025-08-29 02:00:00,M01,Night,59,4,23,93.22033898305084
2025-08-29 03:00:00,M03,Night,113,0,54,100.0
2025-08-29 04:00:00,M04,Day,118,9,4,92.37288135593221
2025-08-29 05:00:00,M01,Night,117,3,28,97.43589743589743
2025-08-29 06:00:00,M04,Night,77,6,47,92.20779220779221
2025-08-29 07:00:00,M02,Night,165,1,47,99.39393939393939
2025-08-29 08:00:00,M01,Day,100,1,57,99.0
2025-08-29 09:00:00,M03,Day,53,0,33,100.0
2025-08-29 10:00:00,M02,Day,128,1,15,99.21875
2025-08-29 11:00:00,M03,Day,66,9,24,86.36363636363636
2025-08-29 12:00:00,M02,Night,157,7,36,95.54140127388536
2025-08-29 13:00:00,M01,Day,123,7,7,94.3089430894309
2025-08-29 14:00:00,M03,Night,72,7,28,90.27777777777779
2025-08-29 15:00:00,M03,Night,67,0,51,100.0
2025-08-29 16:00:00,M02,Night,178,0,45,100.0
2025-08-29 17:00:00,M03,Night,84,9,24,89.28571428571429
2025-08-29 18:00:00,M02,Day,113,3,41,97.34513274336283
2025-08-29 19:00:00,M02,Day,108,5,22,95.37037037037037
2025-08-29 20:00:00,M02,Day,50,7,33,86.0
2025-08-29 21:00:00,M02,Day,180,1,2,99.44444444444444
2025-08-29 22:00:00,M01,Day,116,2,29,98.27586206896551
2025-08-29 23:00:00,M02,Night,86,5,49,94.18604651162791
2025-08-30 00:00:00,M04,Day,78,9,52,88.46153846153845
2025-08-30 01:00:00,M03,Day,138,3,33,97.82608695652173
2025-08-30 02:00:00,M04,Day,149,1,31,99.32885906040269
2025-08-30 03:00:00,M01,Day,171,6,52,96.49122807017544
2025-08-30 04:00:00,M04,Night,139,3,28,97.84172661870504
2025-08-30 05:00:00,M03,Night,181,7,8,96.13259668508287
2025-08-30 06:00:00,M04,Night,63,7,1,88.88888888888889
2025-08-30 07:00:00,M01,Night,199,6,56,96.98492462311557
2025-08-30 08:00:00,M02,Night,180,9,38,95.0
2025-08-30 09:00:00,M04,Day,134,8,6,94.02985074626866
2025-08-30 10:00:00,M01,Night,70,3,45,95.71428571428572
2025-08-30 11:00:00,M01,Night,75,6,4,92.0
2025-08-30 12:00:00,M03,Night,90,9,7,90.0
2025-08-30 13:00:00,M03,Day,171,9,31,94.73684210526315
2025-08-30 14:00:00,M04,Day,87,0,54,100.0
2025-08-30 15:00:00,M02,Night,137,3,53,97.8102189781022
2025-08-30 16:00:00,M01,Day,60,1,17,98.33333333333333
2025-08-30 17:00:00,M04,Day,78,8,37,89.74358974358975
2025-08-30 18:00:00,M01,Night,109,4,45,96.3302752293578
2025-08-30 19:00:00,M01,Day,110,2,17,98.18181818181819
2025-08-30 20:00:00,M02,Day,196,3,48,98.46938775510205
2025-08-30 21:00:00,M02,Day,71,5,40,92.95774647887323
2025-08-30 22:00:00,M04,Night,127,9,44,92.91338582677166
2025-08-30 23:00:00,M02,Night,162,0,15,100.0
2025-08-31 00:00:00,M02,Night,172,6,20,96.51162790697676
2025-08-31 01:00:00,M04,Day,191,7,9,96.33507853403141
2025-08-31 02:00:00,M02,Night,93,6,41,93.54838709677419
2025-08-31 03:00:00,M03,Day,193,6,3,96.89119170984456
2025-08-31 04:00:00,M01,Day,146,8,43,94.52054794520548
2025-08-31 05:00:00,M01,Day,126,3,58,97.61904761904762
2025-08-31 06:00:00,M01,Night,189,6,7,96.82539682539682
2025-08-31 07:00:00,M01,Night,104,8,46,92.3076923076923
2025-08-31 08:00:00,M04,Night,100,4,52,96.0
2025-08-31 09:00:00,M01,Night,151,1,54,99.33774834437085
2025-08-31 10:00:00,M01,Day,78,4,18,94.87179487179486
2025-08-31 11:00:00,M01,Night,118,3,46,97.45762711864407
2025-08-31 12:00:00,M01,Day,129,7,39,94.57364341085271
2025-08-31 13:00:00,M03,Night,80,4,39,95.0
2025-08-31 14:00:00,M01,Night,161,8,50,95.03105590062113
2025-08-31 15:00:00,M03,Night,95,8,8,91.57894736842105
2025-08-31 16:00:00,M04,Day,146,2,29,98.63013698630137
2025-08-31 17:00:00,M02,Day,101,9,55,91.0891089108911
2025-08-31 18:00:00,M01,Day,187,5,16,97.32620320855615
2025-08-31 19:00:00,M02,Day,123,5,39,95.9349593495935
2025-08-31 20:00:00,M02,Day,90,3,43,96.66666666666667
2025-08-31 21:00:00,M04,Night,126,9,58,92.85714285714286
2025-08-31 22:00:00,M02,Day,180,2,14,98.88888888888889
2025-08-31 23:00:00,M03,Day,163,0,3,100.0
2025-09-01 00:00:00,M02,Day,101,6,5,94.05940594059405
2025-09-01 01:00:00,M02,Day,136,4,15,97.05882352941177
2025-09-01 02:00:00,M02,Night,158,9,25,94.30379746835443
2025-09-01 03:00:00,M01,Day,190,6,56,96.84210526315789
2025-09-01 04:00:00,M01,Night,118,0,36,100.0
2025-09-01 05:00:00,M03,Night,169,7,22,95.85798816568047
2025-09-01 06:00:00,M03,Night,116,2,12,98.27586206896551
2025-09-01 07:00:00,M01,Day,110,6,46,94.54545454545455
2025-09-01 08:00:00,M03,Night,120,2,16,98.33333333333333
2025-09-01 09:00:00,M01,Day,79,2,56,97.46835443037975
2025-09-01 10:00:00,M04,Day,195,9,53,95.38461538461539
2025-09-01 11:00:00,M02,Day,145,8,26,94.48275862068965
2025-09-01 12:00:00,M02,Day,105,1,51,99.04761904761905
2025-09-01 13:00:00,M03,Day,102,3,21,97.05882352941177
2025-09-01 14:00:00,M01,Night,56,5,36,91.07142857142857
2025-09-01 15:00:00,M01,Night,146,2,18,98.63013698630137
2025-09-01 16:00:00,M03,Day,162,9,38,94.44444444444444
2025-09-01 17:00:00,M01,Night,174,9,34,94.82758620689656
2025-09-01 18:00:00,M04,Day,181,6,12,96.68508287292818
2025-09-01 19:00:00,M02,Night,170,6,13,96.47058823529412
2025-09-01 20:00:00,M03,Night,87,4,47,95.40229885057471
2025-09-01 21:00:00,M03,Night,171,2,30,98.83040935672514
2025-09-01 22:00:00,M01,Night,75,1,44,98.66666666666667
2025-09-01 23:00:00,M03,Night,178,3,1,98.31460674157303
2025-09-02 00:00:00,M04,Day,53,3,45,94.33962264150944
2025-09-02 01:00:00,M01,Day,88,7,51,92.04545454545455
2025-09-02 02:00:00,M01,Night,103,7,38,93.20388349514563
2025-09-02 03:00:00,M01,Day,82,4,36,95.1219512195122
2025-09-02 04:00:00,M01,Night,69,5,13,92.7536231884058
2025-09-02 05:00:00,M04,Day,65,7,8,89.23076923076924
2025-09-02 06:00:00,M01,Night,198,0,9,100.0
2025-09-02 07:00:00,M03,Night,176,4,6,97.72727272727273
2025-09-02 08:00:00,M04,Night,136,3,27,97.79411764705883
2025-09-02 09:00:00,M02,Day,131,3,45,97.70992366412213
2025-09-02 10:00:00,M02,Day,111,1,24,99.09909909909909
2025-09-02 11:00:00,M03,Night,80,9,45,88.75
2025-09-02 12:00:00,M03,Night,91,0,56,100.0
2025-09-02 13:00:00,M04,Day,61,5,27,91.80327868852459
2025-09-02 14:00:00,M02,Day,114,6,1,94.73684210526315
2025-09-02 15:00:00,M02,Day,122,4,16,96.72131147540983
2025-09-02 16:00:00,M02,Day,180,7,58,96.11111111111111
2025-09-02 17:00:00,M02,Day,164,8,51,95.1219512195122
2025-09-02 18:00:00,M02,Night,186,1,3,99.46236559139786
2025-09-02 19:00:00,M01,Day,155,3,12,98.06451612903226
2025-09-02 20:00:00,M03,Night,65,8,17,87.6923076923077
2025-09-02 21:00:00,M01,Night,127,4,2,96.8503937007874
2025-09-02 22:00:00,M02,Day,174,2,50,98.85057471264368
2025-09-02 23:00:00,M04,Day,180,5,36,97.22222222222221
2025-09-03 00:00:00,M04,Night,190,2,32,98.94736842105263
2025-09-03 01:00:00,M02,Day,179,4,40,97.76536312849163
2025-09-03 02:00:00,M02,Night,161,2,23,98.75776397515527
2025-09-03 03:00:00,M04,Day,176,5,7,97.1590909090909
2025-09-03 04:00:00,M01,Day,70,9,34,87.14285714285714
2025-09-03 05:00:00,M01,Day,196,4,1,97.95918367346938
2025-09-03 06:00:00,M02,Night,138,8,32,94.20289855072464
2025-09-03 07:00:00,M01,Day,96,2,11,97.91666666666666
2025-09-03 08:00:00,M04,Night,199,5,21,97.48743718592965
2025-09-03 09:00:00,M01,Day,134,7,12,94.77611940298507
2025-09-03 10:00:00,M02,Night,177,6,9,96.61016949152543
2025-09-03 11:00:00,M04,Day,121,5,16,95.86776859504133
2025-09-03 12:00:00,M01,Night,91,1,42,98.9010989010989
2025-09-03 13:00:00,M03,Night,58,6,4,89.65517241379311
2025-09-03 14:00:00,M04,Night,74,7,56,90.54054054054053
2025-09-03 15:00:00,M04,Night,51,0,58,100.0
2025-09-03 16:00:00,M03,Night,68,8,8,88.23529411764706
2025-09-03 17:00:00,M03,Night,69,3,12,95.65217391304348
2025-09-03 18:00:00,M04,Day,119,7,59,94.11764705882352
2025-09-03 19:00:00,M03,Night,66,9,51,86.36363636363636
2025-09-03 20:00:00,M02,Night,173,6,22,96.53179190751445
2025-09-03 21:00:00,M02,Night,138,9,29,93.47826086956522
2025-09-03 22:00:00,M02,Day,143,6,42,95.8041958041958
2025-09-03 23:00:00,M04,Day,133,1,54,99.24812030075188
2025-09-04 00:00:00,M03,Day,180,0,3,100.0
2025-09-04 01:00:00,M03,Night,136,3,20,97.79411764705883
2025-09-04 02:00:00,M01,Day,100,1,42,99.0
2025-09-04 03:00:00,M01,Day,131,7,8,94.65648854961832
2025-09-04 04:00:00,M03,Night,57,9,6,84.21052631578947
2025-09-04 05:00:00,M03,Night,170,6,15,96.47058823529412
2025-09-04 06:00:00,M03,Day,53,7,22,86.79245283018868
2025-09-04 07:00:00,M04,Night,135,5,57,96.29629629629629
2025-09-04 08:00:00,M03,Night,177,0,22,100.0
2025-09-04 09:00:00,M01,Night,159,8,30,94.9685534591195
2025-09-04 10:00:00,M04,Night,148,5,56,96.62162162162163
2025-09-04 11:00:00,M03,Day,86,9,4,89.53488372093024
2025-09-04 12:00:00,M01,Night,120,0,5,100.0
2025-09-04 13:00:00,M04,Day,82,0,50,100.0
2025-09-04 14:00:00,M03,Day,80,7,0,91.25
2025-09-04 15:00:00,M03,Day,174,5,58,97.12643678160919
2025-09-04 16:00:00,M03,Day,61,7,47,88.52459016393442
2025-09-04 17:00:00,M04,Night,60,7,27,88.33333333333333
2025-09-04 18:00:00,M01,Night,137,7,17,94.8905109489051
2025-09-04 19:00:00,M01,Night,121,9,23,92.56198347107438
2025-09-04 20:00:00,M02,Day,81,6,12,92.5925925925926
2025-09-04 21:00:00,M03,Day,106,6,32,94.33962264150944
2025-09-04 22:00:00,M02,Day,135,9,9,93.33333333333333
2025-09-04 23:00:00,M02,Night,68,3,6,95.58823529411765
2025-09-05 00:00:00,M01,Day,165,8,36,95.15151515151516
2025-09-05 01:00:00,M04,Night,63,1,31,98.4126984126984
2025-09-05 02:00:00,M04,Night,82,8,44,90.2439024390244
2025-09-05 03:00:00,M01,Night,59,9,21,84.7457627118644
2025-09-05 04:00:00,M04,Night,129,2,15,98.44961240310077
2025-09-05 05:00:00,M02,Day,113,1,23,99.11504424778761
2025-09-05 06:00:00,M03,Night,117,3,51,97.43589743589743
2025-09-05 07:00:00,M01,Day,141,4,53,97.16312056737588
2025-09-05 08:00:00,M03,Night,174,1,13,99.42528735632183
2025-09-05 09:00:00,M04,Day,129,0,10,100.0
2025-09-05 10:00:00,M03,Day,108,9,18,91.66666666666666
2025-09-05 11:00:00,M04,Night,146,4,22,97.26027397260275
2025-09-05 12:00:00,M04,Night,68,8,33,88.23529411764706
2025-09-05 13:00:00,M02,Night,198,4,59,97.97979797979798
2025-09-05 14:00:00,M04,Day,71,9,39,87.32394366197182
2025-09-05 15:00:00,M02,Night,58,8,12,86.20689655172413
2025-09-05 16:00:00,M02,Night,58,9,38,84.48275862068965
2025-09-05 17:00:00,M02,Day,76,5,43,93.42105263157895
2025-09-05 18:00:00,M01,Night,66,2,27,96.96969696969697
2025-09-05 19:00:00,M01,Day,94,3,39,96.80851063829788
2025-09-05 20:00:00,M04,Night,57,3,15,94.73684210526315
2025-09-05 21:00:00,M02,Day,195,0,49,100.0
2025-09-05 22:00:00,M01,Day,174,2,50,98.85057471264368
2025-09-05 23:00:00,M02,Night,172,2,27,98.83720930232558
2025-09-06 00:00:00,M03,Day,82,0,3,100.0
2025-09-06 01:00:00,M03,Night,50,8,27,84.0
2025-09-06 02:00:00,M03,Night,55,0,56,100.0
2025-09-06 03:00:00,M04,Day,90,8,59,91.11111111111111
2025-09-06 04:00:00,M02,Night,54,0,11,100.0
2025-09-06 05:00:00,M03,Day,129,1,15,99.2248062015504
2025-09-06 06:00:00,M01,Day,67,1,52,98.50746268656717
2025-09-06 07:00:00,M03,Day,131,5,53,96.18320610687023
2025-09-06 08:00:00,M03,Day,114,6,48,94.73684210526315
2025-09-06 09:00:00,M03,Day,132,0,35,100.0
2025-09-06 10:00:00,M04,Day,185,2,19,98.91891891891892
2025-09-06 11:00:00,M01,Day,180,1,25,99.44444444444444
2025-09-06 12:00:00,M02,Day,74,7,55,90.54054054054053
2025-09-06 13:00:00,M01,Night,118,8,55,93.22033898305084
2025-09-06 14:00:00,M02,Night,131,1,25,99.23664122137404
2025-09-06 15:00:00,M04,Day,166,1,21,99.3975903614458
2025-09-06 16:00:00,M04,Night,144,9,55,93.75
2025-09-06 17:00:00,M04,Night,82,8,8,90.2439024390244
2025-09-06 18:00:00,M04,Night,160,3,4,98.125
2025-09-06 19:00:00,M02,Night,195,4,16,97.94871794871794
2025-09-06 20:00:00,M03,Night,174,8,48,95.40229885057471
2025-09-06 21:00:00,M02,Night,65,5,33,92.3076923076923
2025-09-06 22:00:00,M01,Day,129,9,1,93.02325581395348
2025-09-06 23:00:00,M04,Night,87,8,52,90.80459770114942
2025-09-07 00:00:00,M04,Night,184,8,54,95.65217391304348
2025-09-07 01:00:00,M01,Night,127,6,6,95.2755905511811
2025-09-07 02:00:00,M02,Night,112,9,35,91.96428571428571
2025-09-07 03:00:00,M03,Day,161,8,12,95.03105590062113
2025-09-07 04:00:00,M03,Day,138,4,19,97.10144927536231
2025-09-07 05:00:00,M01,Day,87,4,29,95.40229885057471
2025-09-07 06:00:00,M03,Day,199,7,29,96.4824120603015
2025-09-07 07:00:00,M02,Night,193,9,10,95.33678756476684
2025-09-07 08:00:00,M02,Day,101,3,30,97.02970297029702
2025-09-07 09:00:00,M01,Day,78,8,57,89.74358974358975
2025-09-07 10:00:00,M02,Day,193,6,2,96.89119170984456
2025-09-07 11:00:00,M04,Day,125,6,58,95.19999999999999
2025-09-07 12:00:00,M01,Night,194,2,1,98.96907216494846
2025-09-07 13:00:00,M02,Day,113,3,47,97.34513274336283
2025-09-07 14:00:00,M01,Night,140,6,2,95.71428571428572
2025-09-07 15:00:00,M03,Day,138,4,55,97.10144927536231
2025-09-07 16:00:00,M02,Night,62,2,14,96.7741935483871
2025-09-07 17:00:00,M04,Night,121,0,16,100.0
2025-09-07 18:00:00,M02,Day,54,6,47,88.88888888888889
2025-09-07 19:00:00,M01,Day,61,5,51,91.80327868852459
2025-09-07 20:00:00,M01,Day,52,9,6,82.6923076923077
2025-09-07 21:00:00,M02,Day,82,6,47,92.6829268292683
2025-09-07 22:00:00,M04,Night,170,1,4,99.41176470588235
2025-09-07 23:00:00,M04,Night,99,3,33,96.96969696969697
2025-09-08 00:00:00,M04,Day,186,1,32,99.46236559139786
2025-09-08 01:00:00,M01,Day,78,7,53,91.02564102564102
2025-09-08 02:00:00,M02,Night,88,6,44,93.18181818181817
2025-09-08 03:00:00,M03,Day,140,0,15,100.0
2025-09-08 04:00:00,M01,Night,149,1,36,99.32885906040269
2025-09-08 05:00:00,M04,Day,66,1,2,98.48484848484848
2025-09-08 06:00:00,M02,Night,105,3,58,97.14285714285714
2025-09-08 07:00:00,M04,Night,95,2,58,97.89473684210527
2025-09-08 08:00:00,M03,Night,116,0,46,100.0
2025-09-08 09:00:00,M04,Night,191,1,47,99.47643979057592
2025-09-08 10:00:00,M04,Night,116,8,42,93.10344827586206
2025-09-08 11:00:00,M03,Day,72,0,56,100.0
2025-09-08 12:00:00,M02,Night,143,8,50,94.4055944055944
2025-09-08 13:00:00,M01,Day,103,6,49,94.1747572815534
2025-09-08 14:00:00,M02,Night,187,1,20,99.46524064171123
2025-09-08 15:00:00,M03,Night,126,1,40,99.20634920634922
2025-09-08 16:00:00,M04,Day,65,4,7,93.84615384615384
2025-09-08 17:00:00,M02,Day,90,4,21,95.55555555555556
2025-09-08 18:00:00,M01,Day,147,3,50,97.95918367346938
2025-09-08 19:00:00,M03,Day,177,9,53,94.91525423728814
2025-09-08 20:00:00,M02,Night,110,9,4,91.81818181818183
2025-09-08 21:00:00,M01,Day,135,2,16,98.51851851851852
2025-09-08 22:00:00,M03,Night,167,3,36,98.20359281437125
2025-09-08 23:00:00,M01,Day,149,9,13,93.95973154362416
2025-09-09 00:00:00,M03,Day,98,3,38,96.93877551020408
2025-09-09 01:00:00,M04,Night,51,1,40,98.0392156862745
2025-09-09 02:00:00,M02,Night,169,4,27,97.63313609467455
2025-09-09 03:00:00,M01,Day,172,4,30,97.67441860465115
2025-09-09 04:00:00,M03,Night,135,4,16,97.03703703703704
2025-09-09 05:00:00,M01,Night,126,9,34,92.85714285714286
2025-09-09 06:00:00,M01,Night,185,0,39,100.0
2025-09-09 07:00:00,M02,Night,108,5,21,95.37037037037037
2025-09-09 08:00:00,M04,Night,61,1,44,98.36065573770492
2025-09-09 09:00:00,M01,Night,53,6,47,88.67924528301887
2025-09-09 10:00:00,M03,Night,166,3,52,98.19277108433735
2025-09-09 11:00:00,M03,Night,144,4,28,97.22222222222221
2025-09-09 12:00:00,M04,Day,174,4,9,97.70114942528735
2025-09-09 13:00:00,M03,Night,90,4,17,95.55555555555556
2025-09-09 14:00:00,M04,Day,172,1,34,99.4186046511628
2025-09-09 15:00:00,M03,Night,56,4,43,92.85714285714286
2025-09-09 16:00:00,M02,Night,118,2,15,98.30508474576271
2025-09-09 17:00:00,M01,Night,118,3,49,97.45762711864407
2025-09-09 18:00:00,M02,Night,130,1,48,99.23076923076923
2025-09-09 19:00:00,M01,Day,79,3,6,96.20253164556962
2025-09-09 20:00:00,M01,Day,122,8,29,93.44262295081968
2025-09-09 21:00:00,M01,Night,55,7,18,87.27272727272727
2025-09-09 22:00:00,M02,Day,138,2,54,98.55072463768117
2025-09-09 23:00:00,M01,Night,196,0,59,100.0
2025-09-10 00:00:00,M02,Night,115,0,22,100.0
